Month,WeekOfMonth,DayOfWeek,AccidentArea,MonthClaimed,WeekOfMonthClaimed,DayOfWeekClaimed,Sex,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,UnusualDeductible,ClaimsPerAgent,MaritalStatus,PriceToAgeRatio,PriceToAgeRatio_Capped,HighRiskVehicleFlag,ClaimAmountRisk,DaysBetween,ClaimProcessingTime,FraudFound_P
7,1,6,1,9,4,2,1,19,0,13,1,5,9,400,1,4,4,0,0,16,0,0,0,0,0,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,5,1,442,1
6,3,2,1,6,3,2,0,61,0,12,2,2,2,400,1,4,4,0,7,58,0,0,0,5,0,1,1996,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,365,0
6,1,5,1,6,1,5,1,31,0,11,1,2,5,400,2,4,4,2,5,33,0,0,0,5,0,1,1996,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,4,1,365,0
2,1,3,1,2,2,3,1,32,0,13,1,1,12,400,2,4,4,2,6,33,0,0,0,0,0,3,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,372,0
6,3,1,1,6,4,4,1,27,1,12,2,5,4,400,2,4,4,3,6,33,0,0,0,1,4,2,1995,2,0,15179,1,0.6190392084062234,0.6190392084062234,0,10,1,375,0
3,2,2,1,3,3,1,1,50,1,13,1,2,7,400,4,4,4,1,7,45,0,0,0,0,0,1,1994,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,371,0
10,3,1,0,10,3,2,1,47,1,13,1,3,14,400,1,4,4,0,7,45,0,1,0,5,0,1,1994,3,0,15179,1,0.4054651081081644,0.4054651081081644,0,3,1,366,0
8,2,4,0,8,3,2,1,71,0,13,1,0,11,400,3,4,4,1,7,70,0,0,0,3,0,1,1996,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,370,0
3,3,5,1,3,4,3,1,35,0,11,1,1,5,400,1,4,4,1,5,33,0,0,0,0,4,2,1995,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,370,1
8,4,2,1,9,1,4,1,52,1,13,1,5,8,400,3,4,4,0,7,45,0,0,0,5,0,1,1996,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,15,1,376,0
11,4,4,1,11,4,4,1,35,0,12,2,2,11,400,3,4,4,0,5,33,0,0,0,3,0,1,1996,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,6,1,365,0
12,2,6,0,12,3,1,1,55,0,13,1,0,4,400,2,4,4,0,7,45,0,0,0,0,0,1,1996,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,367,0
6,4,3,1,6,4,4,1,60,0,11,1,1,8,400,4,4,4,2,7,58,0,0,0,0,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,366,0
8,4,2,1,8,5,1,1,48,0,12,2,2,4,400,2,4,4,2,7,45,0,0,0,1,0,1,1994,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,371,0
11,1,3,1,11,2,4,1,24,0,12,2,5,16,400,3,4,4,0,1,28,0,0,0,0,0,1,1995,2,0,15179,0,1.3862943611198906,0.6931471805599453,0,15,1,373,0
1,1,1,1,1,1,2,1,19,0,12,2,5,6,400,2,4,4,3,0,16,0,0,0,0,0,1,1996,2,0,15179,0,1.9459101490553132,0.6931471805599453,1,10,1,366,0
6,4,4,0,6,4,1,1,46,0,13,1,1,15,400,1,4,4,1,7,45,0,0,0,5,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,362,0
6,1,5,1,9,1,2,1,40,1,13,1,2,11,400,4,4,4,2,6,38,0,0,0,5,0,1,1994,3,0,15179,1,0.35667494393873234,0.35667494393873234,0,8,1,452,0
2,1,2,1,2,1,5,1,38,1,13,1,0,8,400,1,4,4,1,6,38,0,0,0,0,0,1,1994,3,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,368,0
2,3,7,1,2,3,1,1,29,0,12,2,2,9,400,2,4,4,2,5,33,0,0,0,3,0,1,1996,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,4,1,359,0
6,5,4,1,7,1,1,1,65,0,13,1,1,6,400,1,4,4,1,6,58,0,0,0,3,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,364,0
2,1,5,0,3,3,5,1,19,0,13,1,5,8,400,3,4,4,0,0,16,0,0,0,0,0,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,15,1,409,0
8,3,1,1,8,4,5,0,31,0,11,1,1,9,400,2,4,4,1,4,33,0,0,0,0,0,1,1994,1,0,15179,0,0.33647223662121295,0.33647223662121295,0,2,1,376,0
5,4,2,1,5,4,3,1,36,0,11,1,2,9,400,2,4,4,2,6,38,0,0,0,5,0,1,1996,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,366,0
2,2,4,1,2,2,5,1,48,1,13,1,1,1,700,2,4,4,1,7,45,0,0,0,0,0,1,1994,3,1,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,366,0
7,4,2,1,7,4,2,1,42,0,12,2,1,7,400,2,4,4,2,6,38,0,0,0,1,0,1,1995,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,365,0
6,1,5,1,6,2,2,1,32,0,11,1,2,12,400,1,4,4,2,5,33,0,0,0,1,0,3,1994,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,2,1,369,0
11,3,6,1,11,3,6,1,25,0,11,1,2,7,400,4,4,4,0,5,28,0,0,1,1,0,1,1994,1,0,241,0,0.4054651081081644,0.4054651081081644,0,8,1,365,0
10,1,4,1,10,1,5,0,31,0,11,1,1,10,400,1,4,4,2,4,33,0,0,0,1,0,1,1994,1,0,15179,0,0.33647223662121295,0.33647223662121295,0,1,1,366,0
8,4,1,1,8,4,4,1,34,0,11,1,1,5,400,2,4,4,0,5,33,0,0,0,3,0,1,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,368,0
7,1,7,1,8,1,3,1,30,0,11,1,1,15,400,3,4,4,1,5,33,0,0,0,0,4,2,1994,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,391,0
7,3,2,1,8,1,4,1,58,1,13,1,3,7,400,2,4,4,2,7,58,0,0,0,3,0,1,1994,3,0,15179,1,0.4054651081081644,0.4054651081081644,0,6,1,383,0
10,3,2,1,10,3,2,1,29,0,12,2,0,13,400,1,4,4,2,5,33,0,0,0,5,0,1,1996,2,0,15179,0,0.15415067982725827,0.15415067982725827,0,0,1,365,0
2,1,2,1,2,3,1,1,48,0,12,2,1,16,400,3,4,4,1,6,45,0,0,0,0,0,1,1995,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,378,0
8,5,1,1,9,1,1,0,52,0,12,2,1,14,400,1,4,4,3,6,45,0,0,0,0,0,1,1994,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,367,0
2,2,2,1,2,4,3,0,21,1,11,1,1,13,400,2,4,4,2,4,28,0,0,0,5,0,1,1995,1,0,15179,0,0.33647223662121295,0.33647223662121295,0,2,1,380,0
3,3,3,1,3,3,3,1,36,0,11,1,1,4,400,1,4,4,2,7,38,0,0,0,3,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,365,0
4,4,4,1,5,1,5,1,40,0,13,1,1,7,400,3,4,4,1,6,38,0,0,0,0,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,375,0
1,2,3,1,1,2,3,1,26,0,12,2,1,4,400,1,4,4,2,5,33,0,0,0,1,0,1,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,365,0
6,4,7,0,6,5,2,1,42,1,13,1,0,5,400,2,4,4,0,6,38,0,0,0,0,0,1,1994,3,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,367,0
3,5,2,1,4,2,2,1,36,0,12,2,2,2,700,2,4,4,3,6,38,1,0,0,5,0,1,1994,2,1,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,374,0
1,3,4,1,1,3,4,1,28,0,12,2,1,11,400,2,4,4,1,5,33,0,0,0,0,0,1,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,365,0
10,2,1,1,12,3,2,0,50,1,11,1,2,10,400,1,4,4,3,6,45,0,0,0,5,0,1,1995,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,433,0
4,3,3,1,5,4,2,1,29,0,12,2,1,1,400,1,4,4,2,6,33,0,0,0,0,0,1,1996,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,401,0
10,5,6,1,10,5,1,0,42,0,12,2,1,12,400,2,4,4,3,7,38,0,0,0,5,0,1,1996,2,0,15179,0,0.22314355131420976,0.22314355131420976,0,2,1,360,0
1,3,4,1,1,5,1,1,30,0,11,1,1,14,400,4,4,4,2,5,33,0,0,0,0,0,1,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,376,0
8,3,7,1,9,1,1,1,21,1,11,1,1,2,400,1,4,4,0,3,28,0,0,0,5,0,1,1996,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,1,1,375,0
10,3,6,1,10,4,5,0,37,0,12,2,1,14,400,2,4,4,1,6,38,0,0,0,5,0,1,1994,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,371,0
5,2,3,1,6,3,1,1,28,0,11,1,0,12,400,1,4,4,3,4,33,0,0,0,0,0,1,1996,1,0,15179,0,0.18232155679395465,0.18232155679395465,0,0,1,400,0
3,2,5,1,3,2,5,1,19,0,12,2,5,9,400,3,4,4,2,0,16,0,0,1,0,0,3,1996,2,0,241,0,1.9459101490553132,0.6931471805599453,1,15,1,365,0
6,5,5,1,7,1,3,1,40,0,12,2,2,15,400,2,4,4,1,6,38,0,0,0,5,0,1,1996,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,365,0
3,1,2,1,3,4,1,1,30,0,11,1,2,9,400,1,4,4,2,4,33,0,0,0,0,0,1,1995,1,0,15179,1,0.4700036292457356,0.4700036292457356,0,2,1,385,0
10,2,5,1,10,2,5,0,26,0,11,1,1,12,400,1,4,4,0,5,33,0,0,0,0,0,1,1996,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,365,0
8,3,2,1,10,1,4,0,51,0,11,1,1,13,400,4,4,4,1,7,45,0,0,0,5,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,413,0
1,3,4,1,1,3,4,0,58,0,11,1,1,4,400,3,4,4,0,7,58,0,0,0,1,0,1,1995,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,365,0
9,2,7,1,9,2,1,1,28,0,12,2,2,7,400,3,4,4,3,5,33,0,0,0,3,0,1,1996,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,6,1,359,0
1,5,7,0,3,4,5,1,46,0,13,1,1,6,400,3,4,4,2,4,45,0,0,0,1,4,2,1994,3,0,15179,1,0.33647223662121295,0.33647223662121295,0,3,1,416,1
2,2,5,1,3,4,5,1,75,0,13,1,1,16,400,1,4,4,1,7,70,0,0,0,3,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,409,0
11,3,2,1,12,2,4,1,42,0,33,3,5,4,400,3,4,4,3,5,38,0,0,0,0,0,3,1994,3,0,15179,1,0.6931471805599453,0.6931471805599453,0,15,1,390,0
2,1,3,1,2,2,4,1,33,0,11,1,1,7,400,2,4,4,2,5,33,1,0,0,1,0,1,1996,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,373,0
9,3,3,0,9,4,1,1,55,0,11,1,2,12,400,2,4,4,2,7,45,0,0,0,5,0,1,1996,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,370,0
2,3,7,0,2,3,1,1,29,0,11,1,1,13,400,2,4,4,0,6,33,0,0,0,0,0,1,1996,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,359,0
12,5,6,1,1,1,4,1,26,1,13,1,1,13,400,3,4,4,0,6,33,0,0,0,0,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,5,0
10,4,2,1,10,4,3,1,42,0,13,1,5,1,400,4,4,4,1,5,38,0,0,0,1,0,1,1995,3,0,15179,1,0.6931471805599453,0.6931471805599453,0,20,1,366,0
12,1,7,1,12,1,1,1,30,0,12,2,1,2,400,2,4,4,0,4,33,0,0,0,0,0,1,1996,2,0,15179,1,0.33647223662121295,0.33647223662121295,0,2,1,359,0
1,5,1,0,1,5,1,1,38,0,33,3,5,9,400,1,4,4,0,6,38,0,0,0,3,0,1,1994,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,5,1,365,0
7,3,3,1,7,4,2,1,35,1,13,1,1,5,400,4,4,4,1,5,33,0,0,0,0,0,1,1996,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,371,0
5,4,5,1,5,5,1,1,51,1,11,1,1,6,400,2,4,4,0,4,45,0,0,0,0,0,1,1994,1,0,15179,1,0.33647223662121295,0.33647223662121295,0,2,1,368,0
12,5,4,0,2,4,3,1,46,1,33,3,5,15,400,1,1,4,1,4,45,0,0,0,0,2,1,1996,3,0,15179,1,0.7884573603642702,0.6931471805599453,0,5,4,57,0
5,1,7,1,5,1,3,1,49,0,12,2,5,3,400,2,4,4,3,6,45,0,0,0,0,0,1,1996,2,0,15179,1,0.6190392084062234,0.6190392084062234,0,10,1,361,0
9,4,4,1,9,4,2,1,43,0,12,2,0,6,400,3,4,4,2,6,38,0,0,0,0,4,2,1995,2,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,363,0
12,3,3,1,12,3,4,1,29,0,13,1,1,15,400,3,4,4,1,6,33,0,0,0,0,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,366,0
5,1,3,1,5,3,5,1,37,0,11,1,1,11,400,4,4,4,1,6,38,0,0,0,3,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,381,0
7,5,5,1,8,3,1,1,71,0,11,1,3,6,700,3,4,4,0,7,70,1,0,0,1,0,1,1994,1,1,15179,1,0.4054651081081644,0.4054651081081644,0,9,1,377,0
6,3,5,1,7,1,5,0,32,1,13,1,1,15,400,3,4,4,2,4,33,0,0,0,0,0,1,1994,3,0,15179,1,0.33647223662121295,0.33647223662121295,0,3,1,381,0
1,3,3,1,1,5,5,1,50,0,12,2,3,10,400,3,4,4,2,7,45,0,0,0,5,0,1,1994,2,0,15179,1,0.4054651081081644,0.4054651081081644,0,9,1,381,0
2,1,5,0,2,2,2,1,61,0,13,1,2,2,400,2,4,4,0,7,58,0,0,0,0,0,1,1996,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,369,0
2,4,1,1,3,1,3,1,28,1,13,1,1,7,400,4,4,4,1,6,33,0,0,0,5,0,1,1996,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,376,0
5,4,6,1,6,1,1,0,28,0,12,2,1,11,400,3,4,4,3,6,33,0,0,0,0,0,1,1994,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,369,0
2,2,4,1,3,1,3,1,33,0,11,1,1,13,400,1,2,4,0,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,3,387,0
12,4,5,0,12,5,4,1,59,0,12,2,2,16,400,2,4,4,2,7,58,0,0,0,5,0,1,1995,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,371,0
5,2,3,1,5,2,3,1,34,1,12,2,1,15,400,1,4,4,2,5,33,0,0,0,0,0,1,1995,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,365,0
10,2,2,1,10,2,3,1,39,0,13,1,1,9,400,4,4,4,0,6,38,0,0,0,5,0,1,1994,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,366,0
9,5,4,1,10,1,7,0,37,0,12,2,1,14,500,4,4,4,2,6,38,0,0,0,3,3,1,1996,2,1,15179,0,0.2513144282809061,0.2513144282809061,0,4,1,370,0
4,5,5,1,5,3,3,1,60,0,13,1,1,4,400,3,4,4,1,7,58,0,0,0,3,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,379,0
8,5,3,1,9,1,1,1,51,0,12,2,1,9,400,4,4,4,0,6,45,0,0,0,0,0,1,1995,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,365,0
11,1,3,1,11,1,4,1,47,0,33,3,5,2,400,4,4,4,0,7,45,0,0,0,0,0,1,1994,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,20,1,366,0
9,3,2,1,9,5,5,0,34,0,12,2,1,16,400,4,4,4,2,5,33,0,0,0,0,0,1,1996,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,382,0
4,5,6,1,5,2,1,1,24,0,13,1,1,2,400,3,4,4,1,4,28,0,0,0,0,0,1,1994,3,0,15179,0,0.33647223662121295,0.33647223662121295,0,3,1,369,0
2,1,4,0,4,2,1,1,32,0,13,1,1,2,400,2,4,4,0,5,33,0,0,0,0,0,1,1995,3,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,429,0
12,4,2,1,12,4,2,0,31,0,12,2,1,9,400,4,4,4,3,4,33,1,0,0,0,0,1,1996,2,0,15179,0,0.33647223662121295,0.33647223662121295,0,4,1,365,0
10,4,3,1,11,2,2,1,31,1,12,2,1,9,400,4,4,4,0,5,33,1,0,0,0,0,1,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,4,1,380,0
9,3,4,1,9,3,4,1,54,0,11,1,1,7,400,2,4,4,2,7,45,0,0,0,1,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,365,0
8,4,2,0,9,2,4,1,26,0,12,2,1,9,400,2,4,4,3,5,33,0,0,0,1,4,2,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,2,1,383,0
10,3,4,1,10,3,5,1,68,0,13,1,1,16,400,3,4,4,0,7,70,0,0,0,5,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,366,1
9,3,5,1,10,1,2,1,28,0,12,2,2,2,400,2,4,4,2,6,33,0,0,0,0,0,1,1996,2,0,15179,0,0.35667494393873234,0.35667494393873234,0,4,1,378,0
10,4,1,1,12,3,3,1,31,0,13,1,0,15,400,1,4,4,1,6,33,0,0,0,0,0,1,1996,3,0,15179,0,0.13353139262452263,0.13353139262452263,0,0,1,420,0
4,5,5,1,5,1,5,0,45,1,11,1,1,5,400,1,4,4,1,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,367,0
6,3,5,1,7,2,4,1,28,0,13,1,1,7,400,3,4,4,0,5,33,0,0,0,5,0,1,1994,3,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,387,0
8,5,3,1,8,5,3,1,39,0,33,3,5,12,500,4,4,4,1,6,38,0,0,0,1,3,1,1995,3,1,15179,1,0.6190392084062234,0.6190392084062234,0,20,1,365,0
5,1,1,0,5,1,2,1,32,1,11,1,1,12,400,4,4,4,2,5,33,0,0,0,5,0,1,1994,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,4,1,366,0
6,2,5,0,6,3,4,1,31,0,11,1,1,9,400,3,4,4,2,6,33,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,371,0
7,1,6,1,7,2,3,1,36,0,13,1,2,5,400,2,4,4,3,6,38,0,0,0,3,0,1,1994,3,0,15179,0,0.35667494393873234,0.35667494393873234,0,4,1,369,0
10,2,5,1,10,3,2,1,64,1,13,1,1,1,400,2,4,4,0,7,58,0,0,0,3,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,369,0
3,2,2,1,3,2,5,1,30,0,12,2,2,12,400,4,4,4,0,5,33,0,0,0,1,0,1,1995,2,0,15179,1,0.4054651081081644,0.4054651081081644,0,8,1,368,0
6,4,7,1,6,4,1,1,33,1,13,1,1,11,400,2,4,4,0,6,33,0,0,0,1,0,1,1996,3,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,359,0
2,2,2,1,4,2,2,1,19,0,13,1,5,5,400,1,4,4,2,0,16,0,0,0,0,0,1,1995,3,0,15179,0,1.9459101490553132,0.6931471805599453,1,5,1,425,0
4,4,3,1,4,4,3,1,28,0,11,1,2,10,400,2,4,4,1,5,33,0,0,0,0,0,1,1995,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,4,1,365,0
8,5,3,1,9,1,4,0,53,0,12,2,1,1,400,1,4,4,2,7,45,0,0,0,0,0,1,1994,2,0,15179,0,0.22314355131420976,0.22314355131420976,0,1,1,368,0
3,2,4,1,3,2,4,1,30,0,12,2,1,3,400,1,4,4,2,5,33,0,0,0,0,0,1,1996,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,1,1,365,0
5,5,2,1,6,1,1,0,40,1,11,1,1,8,400,4,4,4,2,6,38,0,0,0,5,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,366,0
3,5,4,1,3,5,5,1,30,0,21,2,5,15,400,2,4,4,1,6,33,0,0,0,1,2,2,1996,1,0,15179,0,0.6190392084062234,0.6190392084062234,0,10,1,366,0
11,3,3,1,11,4,4,1,46,1,13,1,1,7,400,2,4,4,0,7,45,0,0,0,1,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,373,0
10,4,5,1,10,4,1,0,74,0,11,1,1,4,400,3,4,4,2,4,70,0,0,1,0,0,1,1996,1,0,241,1,0.33647223662121295,0.33647223662121295,0,3,1,361,0
2,4,4,1,3,1,1,1,50,1,11,1,3,8,400,2,4,4,2,7,45,0,0,0,5,0,1,1995,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,6,1,371,0
8,3,3,1,8,4,3,1,78,1,13,1,2,3,400,2,4,4,2,5,70,0,0,0,0,0,1,1994,3,0,15179,1,0.4054651081081644,0.4054651081081644,0,4,1,372,0
11,4,5,1,11,5,2,1,35,0,11,1,1,5,400,4,4,4,2,5,33,0,0,0,0,0,1,1996,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,369,1
10,4,3,1,10,4,5,1,52,0,12,2,2,7,400,2,4,4,2,6,45,0,0,0,0,4,2,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,367,0
4,1,3,1,4,1,4,1,33,0,13,1,5,1,400,3,4,4,1,6,33,0,0,0,0,0,1,1995,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,15,1,366,1
5,4,5,1,5,4,5,1,38,0,11,1,0,9,400,4,4,4,0,6,38,0,0,0,1,0,1,1996,1,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,365,0
9,4,1,1,9,5,5,1,43,1,12,2,5,10,400,3,4,4,2,5,38,0,0,0,5,0,1,1995,2,0,15179,1,0.6931471805599453,0.6931471805599453,0,15,1,376,0
10,5,7,1,11,2,1,1,20,0,13,1,1,7,400,1,4,4,2,2,23,0,0,0,5,0,1,1995,3,0,15179,0,0.5108256237659907,0.5108256237659907,0,1,1,368,0
2,2,6,1,2,3,3,1,34,1,13,1,1,13,400,1,4,4,1,4,33,0,0,0,0,0,1,1994,3,0,15179,1,0.33647223662121295,0.33647223662121295,0,1,1,369,0
1,1,1,1,1,1,3,1,50,0,13,1,1,8,400,2,4,4,0,6,45,0,0,0,0,1,1,1994,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,367,1
6,4,2,1,7,1,2,0,36,1,11,1,1,6,400,4,4,4,0,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,374,0
9,2,3,1,10,3,3,1,55,0,11,1,2,16,700,4,4,4,0,7,45,0,0,0,1,0,1,1996,1,1,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,402,0
8,3,5,1,8,4,2,1,44,0,11,1,1,15,400,2,4,4,2,6,38,0,0,0,5,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,369,0
10,3,3,1,10,3,3,1,24,0,12,2,1,16,400,2,4,4,2,3,28,0,0,0,1,4,2,1994,2,0,15179,0,0.4054651081081644,0.4054651081081644,0,2,1,365,0
12,2,3,1,12,2,3,1,49,1,13,1,1,7,400,1,4,4,0,7,45,0,0,0,1,0,1,1996,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,365,0
12,2,3,1,12,2,3,1,30,1,11,1,1,8,400,3,4,4,0,6,33,0,0,0,1,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,365,0
3,2,6,1,3,4,3,1,54,0,12,2,2,15,400,1,4,4,0,7,45,0,0,0,5,0,1,1994,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,376,0
6,2,6,1,6,2,1,0,42,1,12,2,1,2,400,2,4,4,2,6,38,0,0,0,5,0,1,1994,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,360,0
6,4,4,1,7,3,1,1,39,1,11,1,1,7,500,2,4,4,2,6,38,0,0,0,0,3,1,1995,1,1,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,385,1
12,1,1,1,12,3,3,1,38,0,11,1,2,2,400,1,4,4,1,5,38,0,0,0,0,0,1,1995,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,2,1,381,0
1,5,6,1,2,1,5,0,22,1,11,1,1,7,400,2,4,4,0,3,28,1,1,0,0,0,1,1995,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,2,1,366,0
10,1,3,1,10,2,5,1,44,0,11,1,1,10,400,1,4,4,0,6,38,0,0,0,0,4,2,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,374,0
9,3,4,1,9,3,5,1,33,1,12,2,1,8,400,1,4,4,2,6,33,0,0,0,1,0,1,1995,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,1,1,366,0
1,3,3,1,1,4,2,1,38,0,13,1,3,11,400,1,4,4,0,5,38,0,0,0,3,0,1,1995,3,0,15179,1,0.5108256237659907,0.5108256237659907,0,3,1,371,0
4,5,5,1,5,2,1,1,32,0,13,1,5,12,400,4,4,4,1,5,33,0,0,0,0,0,1,1994,3,0,15179,1,0.6931471805599453,0.6931471805599453,0,20,1,370,0
6,3,7,1,6,4,2,1,35,1,11,1,1,12,400,4,4,4,1,5,33,0,0,0,0,0,1,1996,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,4,1,367,0
3,3,6,1,3,4,3,1,61,1,13,1,1,8,400,2,4,4,0,6,58,0,0,0,5,0,1,1995,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,369,0
11,5,3,1,12,1,1,1,54,1,11,1,1,1,400,3,4,4,0,7,45,0,0,0,0,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,365,0
4,2,2,1,4,3,1,1,38,0,12,2,2,8,400,2,4,4,3,6,38,0,0,0,0,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,371,0
11,3,5,1,11,4,2,1,40,1,11,1,1,6,400,3,4,4,0,6,38,0,0,0,0,0,1,1995,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,1,369,0
11,5,2,1,12,5,4,1,33,1,11,1,1,9,400,3,4,4,2,5,33,0,0,0,1,0,1,1994,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,397,0
