,PolicyNumber,Month,WeekOfMonth,DayOfWeek,AccidentArea,MonthClaimed,WeekOfMonthClaimed,DayOfWeekClaimed,Sex,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,UnusualDeductible,ClaimsPerAgent,MaritalStatus,PriceToAgeRatio,PriceToAgeRatio_Capped,HighRiskVehicleFlag,ClaimAmountRisk,DaysBetween,ClaimProcessingTime
844,845,1,4,2,1,2,2,3,1,19,0,13,1,5,1,15,400,3,4,4,0,0,16,0,0,0,0,0,1,1994,3,0,15179,0,1.9459101490553132,0.6931471805599453,0,15,1,382
845,846,10,1,4,1,10,3,3,1,32,0,11,1,1,0,5,400,4,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,378
846,847,2,1,4,1,3,2,4,1,43,0,11,1,2,0,13,400,2,4,4,1,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,402
847,848,2,3,4,0,2,4,4,1,48,1,11,1,1,0,3,400,2,4,4,1,6,45,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,372
848,849,1,4,2,1,2,1,5,1,65,0,13,1,2,1,2,400,3,4,4,2,7,58,0,0,0,0,0,1,1994,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,377
849,850,1,2,4,1,3,4,1,1,63,0,12,2,1,0,14,400,2,4,4,2,7,58,0,0,0,0,0,1,1994,2,0,15179,2,0.22314355131420976,0.22314355131420976,0,2,1,436
850,851,1,5,7,1,2,1,4,1,31,0,12,2,2,0,1,400,4,4,4,2,6,33,0,0,0,0,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,8,1,364
851,852,3,1,3,1,3,1,3,1,35,0,11,1,1,0,1,400,2,4,4,2,3,33,0,0,0,0,0,1,1994,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,2,1,365
852,853,2,3,6,1,2,4,1,1,54,1,13,1,1,0,11,400,4,4,4,1,7,45,0,0,0,0,0,5,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,367
853,854,2,3,7,1,2,4,1,1,34,0,12,2,2,0,7,400,1,4,4,2,6,33,0,0,0,1,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,366
854,855,2,2,6,1,2,3,3,1,49,1,13,1,3,0,11,400,4,4,4,3,4,45,0,0,0,5,0,1,1994,3,0,15179,1,0.5877866649021191,0.5877866649021191,0,12,1,369
855,856,2,2,1,0,2,5,1,1,44,0,33,3,5,0,6,400,1,4,4,0,7,38,0,0,0,0,0,1,1994,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,5,1,386
856,857,1,4,2,0,2,1,2,0,28,1,13,1,5,0,3,400,4,4,4,1,6,33,0,0,0,0,0,1,1994,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,20,1,374
857,858,1,4,7,1,2,2,2,1,62,0,11,1,1,0,3,400,4,4,4,3,7,58,0,0,0,5,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,376
858,859,8,4,1,1,8,4,2,1,49,0,33,3,5,0,8,400,1,4,4,2,7,45,0,0,0,5,0,1,1994,3,0,15179,0,0.5596157879354227,0.5596157879354227,0,5,1,366
859,860,8,1,2,1,8,1,2,1,31,0,11,1,2,0,2,400,1,4,4,1,5,33,0,0,0,5,0,1,1994,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,2,1,365
860,861,4,1,3,1,4,2,5,1,47,0,12,2,1,0,6,400,4,4,4,1,7,45,0,0,0,0,0,1,1994,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,374
861,862,8,1,4,0,8,2,3,1,40,0,13,1,0,0,9,400,3,4,4,2,7,38,0,0,0,0,4,3,1994,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,371
862,863,8,1,3,1,8,1,5,1,34,0,12,2,1,0,8,400,2,4,4,1,5,33,0,0,0,3,0,1,1994,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,367
863,864,1,1,1,1,1,2,1,0,38,0,12,2,1,0,10,400,1,4,4,0,4,38,0,0,0,1,0,1,1994,2,0,15179,1,0.33647223662121295,0.33647223662121295,0,1,1,372
864,865,12,5,5,1,1,1,3,1,31,0,12,2,1,0,2,400,2,4,4,2,6,33,0,0,0,1,0,1,1994,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,5
865,866,9,5,4,1,10,1,1,0,33,0,13,1,0,0,5,400,2,4,4,0,6,33,0,0,0,0,0,1,1994,3,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,364
866,867,11,2,3,1,11,3,3,1,30,0,11,1,1,0,13,400,3,4,4,2,4,33,0,0,0,3,0,1,1994,1,0,15179,0,0.33647223662121295,0.33647223662121295,0,3,1,372
867,868,11,2,3,0,11,4,2,1,58,1,11,1,2,0,2,500,2,4,4,2,7,58,0,0,0,3,3,1,1994,1,1,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,378
868,869,7,1,5,1,7,1,1,1,26,1,21,2,5,0,3,400,2,4,4,1,5,33,0,0,0,0,0,1,1994,1,0,15179,1,0.6931471805599453,0.6931471805599453,0,10,1,361
869,870,5,1,3,1,5,1,5,0,34,1,21,2,5,0,12,400,2,4,4,0,4,33,0,0,0,0,0,1,1994,1,0,15179,0,0.7884573603642702,0.6931471805599453,0,10,1,367
870,871,5,1,3,1,5,2,5,1,44,1,13,1,1,0,16,400,4,4,4,2,7,38,0,0,0,5,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,374
871,872,5,2,2,1,5,3,3,1,41,1,12,2,2,0,11,400,4,4,4,2,6,38,0,0,0,5,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,8,1,373
872,873,12,4,2,1,12,4,2,1,64,0,12,2,2,0,13,400,1,4,4,3,6,58,0,0,0,1,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,365
873,874,12,3,3,1,12,3,4,1,45,0,11,1,2,0,10,400,4,4,4,2,7,38,0,0,0,0,0,1,1994,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,366
874,875,5,1,7,0,5,1,7,1,31,1,11,1,1,0,7,400,4,4,4,1,5,33,0,0,1,0,0,1,1994,1,0,241,0,0.2876820724517809,0.2876820724517809,0,4,1,365
875,876,11,2,5,1,11,2,5,1,45,1,21,2,5,0,1,400,2,4,4,2,6,38,0,0,0,5,0,1,1994,1,0,15179,1,0.6190392084062234,0.6190392084062234,0,10,1,365
876,877,10,2,5,1,10,3,5,1,47,1,11,1,2,0,12,400,3,4,4,2,7,45,0,0,0,5,0,1,1994,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,6,1,372
877,878,8,2,3,1,9,2,4,1,27,1,11,1,1,0,16,400,1,4,4,2,5,33,0,0,0,0,0,1,1994,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,396
878,879,8,2,1,1,8,2,1,0,31,0,12,2,1,0,6,400,3,4,4,2,5,33,0,0,0,5,0,1,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,365
879,880,7,3,4,1,8,1,3,0,50,0,12,2,2,0,3,400,3,4,4,3,6,45,0,0,0,5,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,380
880,881,10,4,4,1,11,3,3,1,32,0,13,1,5,0,11,400,2,4,4,1,0,33,0,0,0,0,0,1,1994,3,0,15179,1,1.9459101490553132,0.6931471805599453,0,10,1,387
881,882,1,4,4,1,2,1,3,0,38,0,11,1,1,1,9,400,4,4,4,1,6,38,0,0,0,0,0,1,1994,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,4,1,373
882,883,8,4,5,1,8,5,1,1,41,0,13,1,2,0,7,400,4,4,4,1,6,38,0,0,0,1,4,2,1994,3,0,15179,1,0.35667494393873234,0.35667494393873234,0,8,1,368
883,884,5,5,7,1,5,5,3,0,26,0,11,1,1,0,12,400,1,4,4,2,5,33,0,0,0,5,0,1,1994,1,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,361
884,885,5,3,4,0,5,4,1,1,33,0,12,2,2,0,7,400,2,4,4,3,5,33,0,0,0,1,0,1,1994,2,0,15179,1,0.4054651081081644,0.4054651081081644,0,4,1,369
885,886,7,4,1,1,7,4,3,0,31,0,12,2,1,0,10,400,3,4,4,2,6,33,1,0,0,1,0,1,1994,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,367
886,887,9,3,5,1,9,3,2,0,41,0,13,1,2,0,13,400,2,4,4,0,6,38,0,0,0,0,0,1,1994,3,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,362
887,888,9,3,4,0,9,3,4,1,36,1,12,2,3,0,6,400,3,4,4,1,6,38,0,0,0,1,0,1,1994,2,0,15179,1,0.4519851237430572,0.4519851237430572,0,9,1,365
888,889,7,2,1,1,7,2,2,1,39,0,12,2,5,0,3,400,3,4,4,2,6,38,0,0,0,3,0,1,1994,2,0,15179,1,0.6190392084062234,0.6190392084062234,0,15,1,366
889,890,7,2,7,1,7,2,2,1,53,0,12,2,2,0,6,400,4,4,4,3,6,45,0,0,0,5,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,8,1,360
890,891,1,4,4,1,4,2,3,1,48,0,11,1,1,1,6,400,4,4,4,0,6,45,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,440
891,892,4,3,1,1,4,3,4,1,31,1,13,1,1,0,5,400,2,4,4,0,4,33,0,0,0,0,0,1,1994,3,0,15179,1,0.33647223662121295,0.33647223662121295,0,2,1,368
892,893,12,1,1,1,12,4,4,0,51,1,11,1,0,0,8,400,2,4,4,0,5,45,0,0,0,5,0,1,1994,1,0,15179,1,0.15415067982725827,0.15415067982725827,0,0,1,389
893,894,11,2,6,1,11,3,5,0,45,1,13,1,1,0,13,400,2,4,4,0,5,38,0,0,0,1,0,1,1994,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,2,1,371
894,895,1,4,4,0,2,1,4,1,24,0,11,1,2,1,12,400,1,4,4,2,4,28,0,0,0,5,0,1,1994,1,0,15179,1,0.4700036292457356,0.4700036292457356,0,2,1,374
895,896,11,3,2,1,12,3,3,1,29,1,11,1,0,0,16,400,2,4,4,0,6,33,0,0,0,0,0,1,1994,1,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,396
896,897,7,5,5,1,8,1,2,1,31,0,12,2,1,0,13,400,3,4,4,3,5,33,0,0,0,1,0,1,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,3,1,364
897,898,8,2,6,1,8,3,2,1,30,1,13,1,1,0,2,400,1,4,4,0,5,33,0,0,0,3,0,1,1994,3,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,368
898,899,8,3,7,1,8,4,1,1,50,1,11,1,3,0,6,400,1,4,4,2,7,45,0,0,0,0,0,1,1994,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,3,1,366
899,900,7,4,4,0,7,4,5,0,26,0,11,1,1,0,5,400,1,4,4,2,4,33,0,0,0,0,0,1,1994,1,0,15179,1,0.33647223662121295,0.33647223662121295,0,1,1,366
900,901,1,5,5,0,1,5,1,1,26,0,13,1,3,1,7,400,1,4,4,0,5,33,0,0,0,0,0,1,1994,3,0,15179,0,0.5108256237659907,0.5108256237659907,0,3,1,361
901,902,1,5,5,1,2,1,3,1,49,1,11,1,1,0,16,400,2,4,4,2,6,45,0,0,0,0,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,365
902,903,5,2,7,1,5,2,5,0,41,1,11,1,1,0,11,400,3,4,4,1,5,38,0,0,0,0,0,3,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,363
903,904,7,2,3,1,7,2,3,1,30,0,11,1,1,0,2,400,3,4,4,3,6,33,0,0,0,5,4,2,1994,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,365
904,905,7,5,7,1,8,1,3,1,34,0,12,2,1,0,3,400,1,4,4,3,5,33,0,0,0,0,0,1,1994,2,0,15179,0,0.2876820724517809,0.2876820724517809,0,1,1,363
905,906,1,5,5,1,2,2,5,1,61,0,13,1,1,1,13,400,1,4,4,2,7,58,0,0,0,0,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,1,1,374
906,907,10,1,7,1,11,3,5,1,28,0,11,1,1,0,11,400,2,4,4,3,6,33,0,0,0,0,0,1,1994,1,0,15179,0,0.2513144282809061,0.2513144282809061,0,2,1,407
907,908,8,4,5,0,8,5,2,1,44,1,13,1,2,0,7,400,2,4,4,0,6,38,0,0,0,5,0,1,1994,3,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,369
908,909,8,3,5,1,8,3,5,1,43,0,11,1,2,0,12,400,1,4,4,2,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,365
909,910,4,3,4,1,5,1,3,1,41,0,33,3,5,0,11,400,1,4,4,2,6,38,0,0,0,3,0,1,1994,3,0,15179,1,0.6190392084062234,0.6190392084062234,0,5,1,380
910,911,1,5,5,1,2,1,2,1,57,0,13,1,1,1,16,400,2,4,4,2,7,58,0,0,0,5,2,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,364
911,912,4,3,3,1,5,3,2,0,37,0,12,2,1,0,2,400,1,4,4,2,6,38,0,0,0,0,0,1,1994,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,394
912,913,4,3,2,1,4,3,2,0,41,0,11,1,1,0,7,400,2,4,4,2,6,38,0,0,0,5,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,365
913,914,4,5,5,1,4,5,5,1,31,0,12,2,5,0,6,400,3,4,4,3,5,33,0,0,0,3,0,1,1994,2,0,15179,0,0.6931471805599453,0.6931471805599453,0,15,1,365
914,915,5,2,1,1,5,2,1,1,44,0,12,2,2,0,9,400,2,4,4,3,6,38,0,0,0,0,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,4,1,365
915,916,5,2,4,1,5,3,2,0,26,0,12,2,1,0,5,400,3,4,4,1,4,33,0,0,0,0,0,1,1994,2,0,15179,0,0.33647223662121295,0.33647223662121295,0,3,1,370
916,917,5,3,7,1,5,3,2,1,43,1,11,1,2,0,2,400,1,4,4,1,7,38,0,0,0,5,0,1,1994,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,360
917,918,5,4,2,1,5,4,2,1,19,0,12,2,5,0,7,400,1,4,4,2,0,16,0,0,0,0,0,1,1994,2,0,15179,0,1.9459101490553132,0.6931471805599453,1,5,1,365
918,919,5,4,5,0,6,2,2,1,62,1,11,1,1,0,9,500,3,4,4,2,7,58,0,0,0,0,3,1,1994,1,1,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,378
919,920,5,5,2,1,6,1,3,1,41,0,12,2,2,0,6,400,1,4,4,2,6,38,0,0,0,1,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,368
920,921,6,1,3,1,6,1,5,1,60,0,13,1,1,0,14,400,2,4,4,2,7,58,0,0,0,3,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,367
921,922,6,2,4,1,6,2,5,1,33,0,12,2,1,0,12,400,3,4,4,1,5,33,0,0,0,5,0,1,1994,2,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,366
922,923,7,2,3,1,7,4,3,1,23,0,13,1,1,0,16,400,4,4,4,1,5,28,0,0,0,0,0,1,1994,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,379
923,924,7,3,5,1,8,1,1,0,45,1,21,2,5,0,11,400,4,4,4,1,4,38,0,0,0,0,0,1,1994,1,0,15179,1,0.7884573603642702,0.6931471805599453,0,20,1,377
924,925,11,1,3,1,11,2,3,1,54,0,12,2,1,0,7,400,4,4,4,2,7,45,0,0,0,0,4,2,1994,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,372
925,926,11,1,4,1,12,2,1,1,47,1,11,1,1,0,14,400,2,4,4,2,6,45,0,0,0,1,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,399
926,927,3,3,5,1,3,3,5,0,30,1,12,2,1,0,4,400,1,4,4,2,4,33,0,0,0,0,0,1,1994,2,0,15179,1,0.33647223662121295,0.33647223662121295,0,1,1,365
927,928,3,4,2,1,3,4,5,1,58,0,11,1,1,0,8,400,2,4,4,0,7,58,0,0,0,0,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,2,1,368
928,929,3,4,5,1,3,4,5,1,26,0,11,1,1,0,7,400,1,4,4,1,6,33,0,0,0,1,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,365
929,930,5,2,4,1,5,3,1,1,32,0,11,1,1,0,14,400,3,4,4,0,5,33,0,0,0,3,0,1,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,369
930,931,5,4,3,1,5,5,1,1,44,1,12,2,5,0,12,700,2,4,4,2,6,38,0,0,0,5,0,1,1994,2,1,15179,1,0.6190392084062234,0.6190392084062234,0,10,1,370
931,932,6,3,7,0,7,3,2,1,64,0,13,1,0,0,5,400,4,4,4,0,7,58,0,0,0,5,0,1,1994,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,390
932,933,6,4,5,1,8,1,2,1,36,1,13,1,1,0,16,400,1,4,4,1,6,38,0,0,0,3,0,1,1994,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,401
933,934,7,2,2,1,7,2,3,1,64,1,12,2,2,0,3,400,2,4,4,0,7,58,0,0,0,5,0,1,1994,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,366
934,935,7,2,4,1,7,4,5,0,38,1,13,1,1,0,2,400,3,4,4,0,7,38,0,0,0,0,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,380
935,936,7,4,2,1,7,4,3,1,34,1,11,1,1,0,8,400,4,4,4,2,5,33,0,0,0,1,0,1,1994,1,0,15179,1,0.2876820724517809,0.2876820724517809,0,4,1,366
936,937,1,5,6,1,2,2,4,1,35,0,13,1,1,1,14,400,4,4,4,1,4,33,0,0,0,0,0,1,1994,3,0,15179,1,0.33647223662121295,0.33647223662121295,0,4,1,372
937,938,7,5,1,1,8,1,3,1,28,0,11,1,0,0,14,400,4,4,4,1,5,33,0,0,0,5,0,1,1994,1,0,15179,0,0.15415067982725827,0.15415067982725827,0,0,1,369
938,939,8,1,5,1,8,3,3,0,39,0,11,1,1,0,1,400,3,4,4,0,7,38,0,0,0,0,0,1,1994,1,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,377
939,940,10,5,6,1,11,2,3,1,41,1,13,1,1,0,8,400,4,4,4,2,6,38,0,0,0,1,0,1,1994,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,371
940,941,11,1,5,1,11,1,6,0,30,0,11,1,1,0,6,400,2,4,4,3,3,33,0,0,0,5,0,1,1994,1,0,15179,1,0.4054651081081644,0.4054651081081644,0,2,1,366
941,942,11,2,6,1,11,3,6,1,19,0,21,2,5,0,12,400,2,4,4,0,2,23,0,0,0,3,0,1,1994,1,0,15179,0,1.0986122886681098,0.6931471805599453,0,10,1,372
942,943,11,2,1,1,11,4,1,1,34,0,12,2,1,0,7,400,2,4,4,3,4,33,0,0,0,0,0,1,1994,2,0,15179,1,0.33647223662121295,0.33647223662121295,0,2,1,379
943,944,1,5,7,0,2,2,2,1,59,1,13,1,2,0,3,400,4,4,4,2,7,58,0,0,0,3,0,3,1994,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,369
944,945,11,4,2,1,11,4,4,1,50,0,12,2,5,0,8,400,1,4,4,1,7,45,0,0,0,0,0,1,1994,2,0,15179,1,0.5596157879354227,0.5596157879354227,0,5,1,367
945,946,1,5,7,0,3,4,5,1,46,0,13,1,1,1,6,400,3,4,4,2,4,45,0,0,0,1,4,2,1994,3,0,15179,1,0.33647223662121295,0.33647223662121295,0,3,1,416
946,947,11,1,5,1,11,2,3,1,18,1,13,1,1,0,6,400,2,4,4,3,2,23,0,0,0,5,0,1,1994,3,0,15179,0,0.5108256237659907,0.5108256237659907,0,2,1,370
947,948,11,1,3,1,11,3,1,1,64,0,12,2,2,0,6,400,3,4,4,2,6,58,0,0,0,3,0,1,1994,2,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,377
948,949,10,4,1,0,10,4,2,1,46,1,13,1,2,0,16,400,1,4,4,0,7,45,0,0,0,0,0,1,1994,3,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,366
949,950,1,5,7,0,2,1,2,1,27,0,11,1,2,1,15,400,3,4,4,2,6,33,0,0,0,0,0,1,1994,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,362
950,951,8,1,5,1,8,2,1,1,42,0,12,2,1,0,7,400,3,4,4,2,6,38,0,0,0,1,0,1,1994,2,0,15179,0,0.2513144282809061,0.2513144282809061,0,3,1,368
951,952,7,4,4,1,8,1,3,1,43,0,12,2,5,0,9,400,3,4,4,1,6,38,0,0,0,5,0,1,1994,2,0,15179,1,0.6190392084062234,0.6190392084062234,0,15,1,373
952,953,7,4,2,1,7,4,4,1,24,0,12,2,1,0,8,400,3,4,4,0,4,28,0,0,0,5,0,1,1994,2,0,15179,0,0.33647223662121295,0.33647223662121295,0,3,1,367
953,954,7,4,1,1,7,4,3,1,59,0,12,2,1,0,1,400,3,4,4,0,7,58,0,0,0,5,0,1,1994,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,367
954,955,1,5,1,1,2,2,2,1,43,0,13,1,1,1,3,400,3,4,4,1,5,38,0,0,0,5,0,1,1994,3,0,15179,1,0.2876820724517809,0.2876820724517809,0,3,1,375
955,956,7,3,1,1,7,3,3,1,46,1,11,1,5,0,12,400,1,4,4,2,7,45,0,0,0,5,0,1,1994,1,0,15179,1,0.5596157879354227,0.5596157879354227,0,5,1,367
956,957,7,3,5,0,9,1,2,1,40,0,11,1,1,0,9,400,2,4,4,1,6,38,0,0,0,5,0,1,1994,1,0,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,408
957,958,6,3,5,1,6,4,4,1,49,1,11,1,4,0,3,400,4,4,4,2,7,45,0,0,0,5,0,1,1994,1,0,15179,1,0.4855078157817008,0.4855078157817008,0,16,1,371
958,959,6,3,4,1,6,3,2,1,31,1,21,2,5,0,1,400,1,4,4,0,5,33,0,1,0,0,0,1,1994,1,0,15179,1,0.6931471805599453,0.6931471805599453,0,5,1,363
959,960,5,4,3,1,6,3,4,0,44,0,12,2,1,0,2,400,1,4,4,0,6,38,0,0,0,0,0,1,1994,2,0,15179,2,0.2513144282809061,0.2513144282809061,0,1,1,389
960,961,1,5,1,1,2,1,2,1,35,0,13,1,1,1,7,400,3,1,2,0,6,33,0,0,0,0,0,1,1994,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,3,2,368
961,962,5,3,2,1,5,3,3,1,65,1,13,1,1,0,1,700,4,4,4,2,6,58,0,0,0,1,0,1,1994,3,1,15179,1,0.2513144282809061,0.2513144282809061,0,4,1,366
962,963,4,1,1,1,4,1,2,1,72,0,11,1,2,0,9,400,2,4,4,1,7,70,0,0,0,0,0,1,1994,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,4,1,366
963,964,1,5,1,0,2,1,2,1,18,0,21,2,5,1,4,400,3,4,4,0,2,23,0,0,0,0,0,1,1994,1,0,15179,0,1.0986122886681098,0.6931471805599453,0,15,1,368
964,965,2,1,2,1,2,1,5,1,38,1,13,1,0,0,8,400,1,4,4,1,6,38,0,0,0,0,0,1,1994,3,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,368
965,966,3,5,5,1,4,1,1,1,60,1,12,2,1,0,7,400,1,4,4,3,6,58,0,0,0,0,0,1,1994,2,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,363
966,967,3,4,1,1,3,5,4,1,56,0,13,1,5,0,16,400,2,4,4,1,7,58,0,0,0,0,4,2,1994,3,0,15179,1,0.5596157879354227,0.5596157879354227,0,10,1,375
967,968,2,1,2,1,2,1,3,0,76,0,13,1,0,1,14,400,3,4,4,0,7,70,0,0,0,5,0,1,1994,3,0,15179,1,0.11778303565638346,0.11778303565638346,0,0,1,366
968,969,3,4,4,0,3,4,4,1,51,1,11,1,2,0,16,400,4,4,4,0,7,45,0,0,0,5,0,1,1994,1,0,15179,1,0.3184537311185346,0.3184537311185346,0,8,1,365
969,970,3,3,5,1,3,4,2,1,57,1,12,2,1,0,15,500,2,4,4,2,6,58,0,0,0,0,3,1,1994,2,1,15179,1,0.2513144282809061,0.2513144282809061,0,2,1,369
970,971,11,3,6,1,11,4,3,0,33,0,12,2,1,0,8,400,1,4,4,1,4,33,0,0,0,5,0,1,1994,2,0,15179,0,0.33647223662121295,0.33647223662121295,0,1,1,369
971,972,11,2,3,1,11,2,5,1,65,1,13,1,1,0,5,400,3,4,4,0,7,58,0,0,0,0,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,3,1,367
972,973,11,1,7,1,11,4,1,1,30,0,11,1,2,0,7,400,4,4,4,0,5,33,0,0,0,0,0,1,1994,1,0,15179,0,0.4054651081081644,0.4054651081081644,0,8,1,380
973,974,11,1,5,1,11,2,1,1,43,1,13,1,0,0,7,400,1,4,4,2,6,38,0,0,0,0,0,1,1994,3,0,15179,1,0.13353139262452263,0.13353139262452263,0,0,1,368
974,975,10,5,5,1,10,5,1,1,49,0,11,1,2,0,3,400,3,4,4,3,6,45,0,0,0,0,0,1,1994,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,361
975,976,10,4,2,1,10,4,3,1,31,0,12,2,1,0,4,400,1,4,4,0,4,33,0,0,0,3,0,1,1994,2,0,15179,1,0.33647223662121295,0.33647223662121295,0,1,1,366
976,977,10,2,4,0,10,3,1,1,41,1,13,1,1,0,5,400,1,4,4,0,6,38,0,0,0,0,0,1,1994,3,0,15179,1,0.2513144282809061,0.2513144282809061,0,1,1,369
977,978,10,2,1,0,10,3,2,1,53,0,12,2,2,0,4,400,1,4,4,2,7,45,0,0,0,3,0,1,1994,2,0,15179,1,0.3184537311185346,0.3184537311185346,0,2,1,373
978,979,10,1,7,1,10,1,3,1,43,0,11,1,1,0,6,400,1,4,4,1,7,38,0,0,0,0,0,1,1994,1,0,15179,0,0.22314355131420976,0.22314355131420976,0,1,1,361
979,980,9,4,5,1,9,4,5,1,39,0,13,1,1,0,11,400,4,4,4,0,7,38,0,0,0,0,0,1,1994,3,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,365
980,981,9,2,7,1,9,3,4,0,63,0,12,2,1,0,16,400,4,4,4,0,7,58,0,0,0,3,0,1,1994,2,0,15179,1,0.22314355131420976,0.22314355131420976,0,4,1,369
981,982,8,4,1,0,9,1,4,1,44,0,11,1,2,0,15,400,1,4,4,0,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,2,1,377
982,983,8,2,5,1,9,3,2,1,38,0,11,1,2,0,16,400,3,4,4,0,6,38,0,0,0,0,0,1,1994,1,0,15179,1,0.35667494393873234,0.35667494393873234,0,6,1,399
